label,path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513cb9b4fdc9f03587000d39.jpg,0.74609685,-0.4783809,-0.30733326,-0.26507702,-0.2948612,-1.4185764,-2.0927227,0.4821279,-4.661865,-1.4000953,-1.0477492,1.617553,-0.4031262,-1.1391685,1.5063051,0.93115777,1.5629085,1.6613345,-1.7358027,0.7539069,-0.626404,1.6085248,0.85108906,-1.8666121,0.47541362,-1.3722504,1.7943536,-0.5527049,0.00047057448,1.425894,-0.4152242,-0.6945443,-3.356294,-1.9053227,-1.176346,-4.3284264,-0.90721047,-0.50229484,0.27018574,-1.5780054,1.2509551,0.510024,-2.1221354,-0.084901966,1.5668198,-1.9767612,1.0676543,4.523078,-2.2818093,0.37033144
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f44812fdc9f065f0003d71.jpg,-0.5529573,-3.3082495,1.9944212,0.0034015756,1.0711102,-0.668689,-1.1398242,-0.329429,-3.5580802,-0.66999704,1.7873069,1.114784,-2.0413532,-1.2431685,2.8790114,0.06480975,-0.5836123,0.2211004,-0.31776917,-0.96270496,-1.1868556,0.80203533,-0.2894466,-1.8910118,-2.1296968,-0.84749025,1.312245,-0.6935309,-1.2940034,1.5451227,-0.14223565,1.633961,-3.1920762,-0.38599005,-1.8954252,-2.8350558,-0.8601909,-0.46415338,-0.5259856,-0.87270665,-1.183468,-1.795453,-2.9965923,-2.0255039,2.0776117,-1.0451481,-0.07214814,3.5540845,-0.48189265,-2.9551036
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/51413703fdc9f04926004d7c.jpg,-0.87370044,-2.3372743,1.6250225,-0.18194908,0.57791024,-1.74245,-1.9440422,-0.94318354,-5.7944574,-1.384775,1.0862297,1.685458,-2.2394848,-1.0884672,2.4753187,1.5105695,-0.26181674,2.564358,-1.4982936,-1.0878057,-1.5336952,2.0110319,0.2856911,-2.3512583,-0.86788857,-0.81922495,1.6344614,-0.7233871,-1.5293756,2.0674725,-1.0509722,-0.2724396,-3.9553356,-1.4604639,-2.2906003,-5.430717,-0.9215441,-0.16739452,-0.73756063,-1.3037648,1.1638404,-1.2858548,-2.9555569,-0.5430689,2.028271,-2.1347375,1.3579383,5.587754,-2.9725757,-1.8045031
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f563b0fdc9f065f0005d79.jpg,0.91560966,-0.34595495,0.027109733,0.99571025,-1.7531945,0.6316253,0.36047944,0.7646123,-1.5433488,0.57331383,-0.83059055,0.05615519,-0.44561026,1.3509096,0.60472393,-0.57291335,0.4929979,-0.043305375,0.6118122,0.37041283,0.3665172,-0.80509406,-1.3278475,1.8092399,0.3467312,1.732307,-0.49306536,0.5661111,0.20454238,-0.40983304,0.2910308,-4.1523046,1.053696,-0.097938865,-0.05482339,-1.6121999,1.4739838,-0.11663073,0.8684979,-0.8209933,3.5395415,0.6852018,0.2568916,2.5782716,-0.6761874,-0.40601426,-0.10898631,1.2130502,0.026277728,0.26774806
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f5ead0fdc9f065f0007d74.jpg,-0.17225131,-1.3119037,0.96565485,0.6271433,-0.19345874,-0.08377705,-0.20478767,-0.3157187,-1.4774095,-0.08929287,0.6593265,0.6458459,-1.3656528,0.9062943,1.0741975,0.28456032,-0.57582533,1.0053469,0.02902353,-0.6277024,-0.39479643,-0.066965386,-0.9650344,0.19729374,-0.29296285,1.4688377,0.056696497,-0.11464544,-0.79171586,0.22257727,-0.6454879,-2.0362601,-0.2892223,-0.31937948,-0.9627835,-1.4197085,0.9966517,0.50953853,-0.17394637,-0.08999703,1.8642249,-0.314286,-0.030285785,0.74088186,-0.07731928,-0.12627718,0.3194872,1.3286262,-0.9483056,-0.9058929
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d7c09fdc9f03587006d74.jpg,-1.3263627,-1.0316868,1.1990184,-0.50918335,3.0424688,-1.9798459,-1.9892869,-1.6352938,-2.4358404,-1.5808651,1.5784523,1.6764289,-1.7829411,-0.111296505,0.9614698,2.0210783,-0.90734416,3.3972602,-2.1131673,-0.9486591,-1.4420458,1.861456,1.0264522,-4.509248,0.03316862,0.059612848,1.57357,-0.9151639,-1.7137709,1.085069,-1.7293781,1.662027,-4.53588,-1.151556,-1.660531,-2.4416404,-0.28194898,0.76294047,-2.5427313,0.011258431,-0.66075075,-0.80152065,-0.23328908,-2.2174988,0.9369001,-0.91739535,1.2797298,2.5163715,-3.7951267,-0.94765806
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d9c6bfdc9f03587007d26.jpg,0.2182546,-2.4707823,0.8688759,0.721447,-0.56545734,-0.51794386,-0.9106868,-0.090836704,-6.4899254,-0.7788601,0.19687732,1.185451,-1.2815411,-0.9652402,2.509215,0.85317093,0.6288995,1.3114542,-0.24940173,-0.55919707,-0.70204246,1.0636591,-1.1680982,-0.99563396,-0.764461,-0.621608,0.7073755,-0.5110726,-0.72091943,1.8900619,-1.0900863,-0.7332811,-3.2697198,-1.4513351,-2.3193147,-5.857237,-0.33828697,-0.21971354,0.5030862,-1.2796519,1.241232,-0.69853354,-3.7057993,-0.22245175,1.7862324,-2.2526743,0.9775935,6.397517,-1.2852645,-1.6870081
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f5eaccfdc9f065f0007d2c.jpg,-0.70959944,-1.6427928,1.1276828,0.44705746,0.42066273,-1.3280463,-1.2571923,-1.1428566,-5.9210587,-1.0639907,0.6391054,1.3841449,-1.8434776,0.007023514,1.6604015,1.8202227,-0.18400267,3.1792562,-1.0980407,-1.0412693,-1.1520832,1.5563589,-0.5132915,-2.139802,0.039066937,0.38358796,0.72718227,-0.4587615,-1.4313284,1.5552404,-1.7428885,-1.4380447,-3.6551878,-1.4326501,-2.2077422,-5.80133,0.15848766,0.41968498,-0.8669897,-0.92784667,2.231865,-0.65225184,-2.0130413,0.23058149,1.039878,-2.1383069,1.6246876,5.7292256,-3.2919493,-1.0796735
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f5eaccfdc9f065f0007d28.jpg,-1.1166935,-3.0827353,2.292215,0.04924631,1.125817,-1.09346,-1.2803001,-0.97182894,-4.0651097,-0.8366004,2.049554,1.2540547,-2.5510597,-0.7803446,2.6582263,0.76708245,-1.0551373,1.4577044,-0.6548535,-1.458796,-1.4650714,1.251676,-0.24833106,-2.0007691,-1.7323697,-0.3006202,1.2415069,-0.6464887,-1.7297183,1.6383767,-0.6913636,0.59495914,-3.1795313,-0.5462567,-2.1365855,-3.5995505,-0.60176736,-0.10935718,-1.0214187,-0.7693944,0.009573585,-1.8900543,-2.530039,-1.2858975,1.8180189,-1.2523067,0.52793753,3.945627,-1.6654353,-2.7903414
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/5140cc29fdc9f04926002d2a.jpg,0.10670816,-1.5585912,0.46256584,0.030055197,-0.3932652,-1.3476216,-1.7987201,-0.2603372,-5.836473,-1.4319584,-0.07691216,1.7024049,-1.1797571,-1.1481987,2.070185,1.4551749,0.77197504,2.266266,-1.362271,-0.26934952,-0.96730787,1.7894038,0.06447128,-1.5667374,-0.09834947,-0.99539125,1.4692721,-0.8064132,-0.6579496,1.9485179,-1.3011985,-0.70294714,-3.4006486,-2.0475054,-2.1195996,-5.3957233,-0.7394776,0.008019766,0.2421545,-1.1467503,1.4070692,-0.2659097,-2.9683714,-0.26333997,1.7665496,-2.0643163,1.4749483,5.700537,-2.4524846,-0.77249956
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513f2f24fdc9f0358700dd24.jpg,0.56195223,-0.8082029,0.79718935,0.26290393,-1.1129764,-0.09766083,-0.5116271,0.86746323,-2.2726808,0.4422672,-0.4571728,0.21439584,-1.1020144,0.61512816,1.3637854,-1.0345429,0.43226948,-0.41672972,-0.010869707,0.44582257,-0.2527068,-0.23783739,-0.13261993,0.63130623,-0.41603148,0.68083596,0.5033932,0.75654525,-0.11732234,-0.12872906,1.5250893,-3.626297,-0.25321645,0.3293717,0.19107354,-2.3908916,0.4542818,-1.2497655,0.20460258,-2.0014944,3.2856646,0.017556982,-0.3850387,2.301994,0.23933682,-1.1743103,-0.58081037,1.8300133,-0.24042979,-0.26871186
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d6bcdfdc9f03587004de6.jpg,-1.4278121,-0.6595034,0.9988484,-0.5075176,3.1738214,-2.348441,-2.2311358,-1.8852808,-3.549531,-1.8035182,1.3212029,1.8219877,-1.7580022,-0.0787442,0.7426659,2.5599885,-0.7260866,4.243201,-2.4993043,-0.9411108,-1.5517375,2.2853236,1.1873151,-5.139537,0.5402622,0.009912416,1.6273977,-0.9115634,-1.8136586,1.2678246,-2.1321337,1.3465602,-5.328025,-1.4754716,-1.8330761,-3.6720526,-0.2996454,0.8405754,-2.84483,-0.18758026,-0.09371985,-0.6130621,-0.32048792,-1.969433,0.9397168,-1.4898607,1.7706546,3.610179,-4.700395,-0.54778767
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f5e6c5fdc9f065f0006de3.jpg,-1.8992156,-2.581407,3.2462187,-0.391841,-0.22986603,-1.6071352,-1.3640946,-1.2355323,-4.465147,-0.22897774,2.0135398,0.8181527,-3.7404187,0.20435718,2.4779348,0.3359982,-1.8273576,1.8088465,-0.9217821,-1.8690491,-1.8990992,1.2393955,0.51421994,-0.44491714,-1.790747,0.659235,1.1568345,0.3338069,-2.2864418,1.0288141,0.8576427,-3.5733147,-1.5397267,0.44568282,-1.1532712,-4.6607428,-0.340931,-1.008012,-1.282787,-2.2100177,4.0004683,-2.3017144,-1.4132761,2.3177345,1.196968,-1.8151978,0.3755708,3.6695015,-2.6326976,-2.4200704
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513cba6efdc9f03587000de3.jpg,1.4193858,-0.81021845,-0.78607965,-0.57363397,1.5213189,-1.2864138,-2.4458096,1.2249557,-4.9542503,-1.5801011,-1.1891679,1.5908258,0.49163854,-2.5419333,2.0104926,0.37245348,2.5665023,0.3275334,-1.7838614,1.6461418,-0.45171353,1.7798606,1.2918384,-4.3834305,-0.016816951,-3.2205937,2.4557607,-0.766973,0.6088054,1.8168706,0.12934075,3.177437,-5.982263,-1.9282895,-1.1714073,-4.2010875,-1.9855108,-1.385544,-0.20114267,-1.957385,-2.255515,0.5071523,-3.584057,-2.9995387,2.6765313,-2.5540476,0.37923604,5.2320952,-1.1197815,-0.023709163
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513f2f98fdc9f0358700dde0.jpg,1.3127537,0.6471301,-0.8045378,-1.375998,0.14989892,-1.9883229,-3.089425,1.533634,-3.4877615,-1.4183837,-2.0267568,1.544619,0.22360668,-1.683485,1.3019887,-0.11835869,2.560676,0.53689116,-2.6845884,2.2307775,-0.6157757,1.7580255,2.886358,-2.8882065,0.62714374,-2.6354833,2.925593,-0.019799786,0.7067223,0.85122246,1.8112816,-0.27991283,-3.9688265,-1.3964031,0.3789204,-3.3984969,-1.8675141,-2.1169548,-0.07255144,-3.061175,0.84560186,1.0342689,-1.5153074,-0.027450897,1.8673056,-2.419754,0.18266912,3.2511892,-2.243805,1.4595376
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d607cfdc9f03587003d15.jpg,-1.6873055,-2.252493,2.701888,-0.72516334,0.54023504,-2.0692708,-2.026699,-1.1891502,-4.4457264,-0.89776593,1.7662368,1.3117127,-3.2464962,-0.4671025,2.3769398,0.8079512,-1.3049328,2.214241,-1.641473,-1.4577963,-1.9607832,1.7818546,1.1632142,-1.772444,-1.4495318,-0.22174633,1.8056096,-0.14368664,-2.097654,1.3687248,0.40352035,-1.8319057,-2.827989,-0.21420957,-1.3539193,-4.4897223,-0.9099433,-0.8363366,-1.47431,-1.9872831,2.535005,-1.9786277,-1.653152,0.8973641,1.6536764,-1.8493167,0.6661309,3.8466468,-3.1295886,-2.0452445
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513cb990fdc9f03587000d1a.jpg,0.33771718,-0.04593072,-0.40824312,0.24151176,0.5613122,-1.0748279,-1.4000762,-0.31691447,-2.6740656,-1.2681922,-0.46159336,1.5010787,-0.33586106,0.11945752,0.524422,1.5838085,0.72662985,2.5698447,-1.4449213,0.24485457,-0.406699,1.187496,0.0754496,-1.9581144,1.1180698,0.21879148,0.9581119,-0.6681418,-0.3042359,0.83772564,-1.7111844,-0.58189553,-2.5879152,-1.8105847,-1.3128973,-2.6178472,0.2972518,0.8176922,-0.4293906,-0.06070681,0.9868283,0.7656137,-0.3389915,-0.49118224,0.3902654,-0.8824846,1.399485,2.7600179,-2.692694,0.57137644
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513e1eeffdc9f03587009dcd.jpg,-0.7802223,-0.24949138,0.85133034,-0.9933981,0.8488997,-2.489937,-2.6846678,-0.7512322,-3.724321,-1.6240432,0.15021911,1.7766337,-1.7282761,-0.5076595,1.1435928,1.5449803,0.06971392,3.11783,-2.7031162,-0.16691999,-1.4607328,2.2225235,2.0247626,-2.8320627,0.363366,-0.68316805,2.225661,-0.44920442,-1.1500841,1.1717399,-0.23615514,-1.3437878,-3.484102,-1.3532704,-0.9301642,-3.9076602,-0.9378493,-0.39059997,-1.3863732,-1.6427274,2.1845963,-0.3042589,-0.6038399,0.498427,1.2337346,-1.7975608,1.3397019,3.3214147,-4.1357145,0.15908295
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/5140cc69fdc9f04926002dc3.jpg,-1.717514,-2.3082302,2.5405984,-1.0608467,2.5500178,-2.2347343,-2.386418,-1.2724007,-3.6113636,-1.2208085,2.1757472,1.4893205,-2.8871937,-0.9624898,2.3287044,0.8564192,-1.2473757,2.025617,-2.0081787,-1.1897593,-2.0223243,1.9450228,1.6933328,-4.070775,-1.5956568,-0.89506066,2.2682073,-0.49322903,-2.1071918,1.3942323,0.2414871,1.1722981,-4.6773973,-0.22696485,-1.3862026,-3.49732,-1.3338705,-0.8309813,-2.4546924,-1.6281141,-0.16607377,-2.0567129,-1.6299495,-1.5161675,2.020325,-1.6965681,0.40117344,3.3529346,-3.0502174,-2.2917564
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d4965fdc9f03587002dc7.jpg,-1.9755943,-2.342007,3.101044,-0.4418027,0.42840248,-1.8295612,-1.5542649,-1.4110597,-4.472544,-0.43102205,2.037231,0.943771,-3.6482608,0.2183467,2.2790844,0.67991894,-1.7927532,2.2946346,-1.2265769,-1.8264854,-1.9429746,1.4922779,0.7035301,-1.3193232,-1.5033488,0.6058535,1.2760907,0.24660534,-2.3305218,1.0782571,0.51451993,-3.0095894,-2.2421267,0.24707243,-1.2356603,-4.730282,-0.34967458,-0.8541858,-1.729836,-2.0430217,3.5991378,-2.1647222,-1.2374151,1.801194,1.1927443,-1.9051224,0.5845564,3.7781172,-3.132437,-2.2189896
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f5ead6fdc9f065f0007dce.jpg,0.11815259,-1.6732568,0.03233315,-0.18549344,2.3711658,-1.3526524,-2.0465226,-0.4288487,-3.853065,-2.0046952,0.5996385,1.9660312,-0.3793384,-1.9434317,1.7939034,1.7576178,0.8128649,1.9939903,-1.6529163,-0.0042488165,-0.8726669,1.9129885,0.3925471,-4.378654,-0.23185061,-1.9543221,1.8884684,-1.5895281,-0.57996583,2.0719814,-2.0887733,4.2682195,-5.47646,-2.224019,-2.4105341,-3.0063004,-1.2857583,0.5491785,-0.84649867,0.10536526,-3.2273834,-0.33062276,-2.8695464,-4.1979895,2.2173545,-1.2629355,1.2215518,4.311654,-2.0118241,-1.185442
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513e5d6efdc9f0358700adc1.jpg,-1.5713662,-2.1592126,2.4375262,-0.8594943,0.26447812,-1.9629933,-2.0700607,-1.1485162,-2.7883916,-1.1491071,1.830304,1.5540198,-2.979804,-0.49927622,2.1748054,0.8927788,-1.4251688,2.1005695,-1.7025031,-1.4052405,-1.855331,1.5941358,1.2454815,-1.0425994,-1.41809,-0.11828072,1.9020697,-0.55486226,-1.9499002,1.2530922,0.06917946,-1.3701949,-1.75204,-0.50470316,-1.3565482,-2.7130115,-0.8595013,-0.23333913,-0.96192396,-1.1584721,1.8689725,-1.773647,-1.0779934,0.46947673,1.4465302,-0.82220566,0.7017329,2.2657592,-2.819504,-1.9201945
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/51409941fdc9f04926000dc1.jpg,-1.0453256,-2.6322765,2.207673,-0.5046263,0.675663,-1.5801468,-1.8851683,-0.70387495,-4.2854366,-1.0135148,1.5947801,1.4165559,-2.6051042,-1.0763707,2.6766915,0.6246505,-0.75665313,1.4476514,-1.2655598,-1.1087464,-1.6097127,1.6040363,0.68804175,-1.8653811,-1.631905,-0.8157131,1.8306046,-0.5266343,-1.5909892,1.6542823,0.058958698,-0.25695977,-3.1003048,-0.6314846,-1.7060484,-3.953336,-1.1122383,-0.6940007,-0.89446753,-1.5311451,0.8933637,-1.752452,-2.4670253,-0.4498222,2.0343406,-1.5995413,0.5098257,3.9591463,-2.0486546,-2.2899384
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d6112fdc9f03587003dcc.jpg,-0.38835832,-1.0538068,1.40385,0.116868556,-1.001708,-0.68865335,-0.78671837,-0.16023092,-2.2680836,-0.031956054,0.36641276,0.6569617,-1.9316231,0.8809635,1.3115036,-0.029028539,-0.5295957,1.0697607,-0.5189228,-0.48783287,-0.7494588,0.29681522,-0.019541452,0.702567,-0.41746438,1.2315332,0.5841647,0.3887175,-0.9174309,0.18108849,0.6054831,-4.012586,0.0016103573,0.0052732583,-0.40891033,-2.5023565,0.57395685,-0.45088246,-0.18221778,-1.4196528,3.8500607,-0.4887847,-0.004928803,2.489853,0.118835144,-0.8625395,0.22359245,1.7288473,-1.6226443,-0.62225044
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513f2f89fdc9f0358700ddc4.jpg,-1.3073322,-2.1022644,1.4573616,0.36863938,2.358146,-1.2152072,-1.0896423,-1.8218054,-4.189671,-1.2359306,1.8718853,1.4226099,-1.9627285,-0.011367866,1.4606049,2.1346004,-1.0846665,3.2759602,-1.0442573,-1.5907071,-1.2645726,1.436215,-0.5994895,-3.5929224,-0.37807256,0.55238765,0.6643658,-0.98052007,-1.9047383,1.4622827,-2.5592206,1.3639058,-4.378803,-1.2377658,-2.5457144,-3.8897345,0.23427524,1.1707164,-1.9105879,0.30691257,-0.4260973,-1.189654,-1.4968357,-2.1117568,0.97910315,-1.1945165,1.4656558,4.3326902,-3.0994146,-1.9131435
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/5140cc55fdc9f04926002d92.jpg,-1.4547592,-2.7224774,2.7400463,-0.70120716,0.91264975,-1.7943814,-1.9443631,-0.8855174,-4.490619,-0.8007166,1.9078083,1.2313585,-3.1070871,-0.9108351,2.7655814,0.42152297,-1.1327012,1.4527559,-1.3466358,-1.3164113,-1.8613867,1.6205049,1.005976,-2.1452107,-1.9163352,-0.6909386,1.8959419,-0.22341532,-1.9341862,1.5118852,0.6371595,-0.72338617,-3.3182554,-0.12539648,-1.437103,-4.32179,-1.174215,-1.1215845,-1.4116571,-2.0531313,1.4244404,-2.1446044,-2.3258965,0.023529094,2.0390399,-1.8939997,0.2986938,4.01578,-2.3212385,-2.5090084
