label,path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513cb9b4fdc9f03587000d39.jpg,-5.622126,-0.7487755,1.7179825,-0.055743378,1.3166252,-2.7761223,6.0530486,0.78141695,-2.2491722,1.2267781,4.181141,-0.99145925,1.1422446,0.5898334,-0.7018374,-4.74399,-3.8133786,1.4478064,1.360011,2.148021,-1.725455,1.181043,-1.3602823,-0.8822895,6.5796924,-3.789728,2.7482278,0.81625605,6.7857246,-1.5053264,1.7681483,-2.0297496,0.89019775,0.6869469,-4.1991115,-4.413151,0.07118428,-1.5043726,-2.653205,0.8780062,0.1730685,-1.9743814,-3.4703515,1.0240546,-0.8982714,1.656655,-4.311438,-0.99588,1.1027108,-1.7593743
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f44812fdc9f065f0003d71.jpg,-4.5542006,-2.1916437,2.6999824,-1.444483,-3.5686228,-1.7532761,2.8687737,2.1942813,0.16622293,-2.9872746,0.95691127,1.2762102,1.5544466,2.8282158,-0.3342859,0.032035384,-3.448575,0.059004962,1.7686211,-0.846008,0.8168023,0.5757906,1.9084148,-5.1519103,7.6779504,-1.1072999,-2.2058866,1.1971157,4.6003404,-1.5784032,1.4752373,-0.060154855,-0.03719167,-2.909016,-1.3786932,-1.1709702,6.8495955,-1.7702173,-0.422499,-2.8674352,0.7866051,0.7891529,-4.7100444,2.7457616,2.7345018,-3.1777968,3.2760737,2.6929913,0.5832525,1.3671238
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/51413703fdc9f04926004d7c.jpg,-2.115742,0.72313166,-3.6524656,-1.8686035,-7.1934495,-4.2520347,-1.6480532,2.2189722,1.7153814,-0.14211904,0.44508442,0.5606316,-2.0361905,2.5867338,-1.3516412,0.100804806,-3.0079975,-1.3384708,-1.490119,-1.703593,-0.7199817,3.430022,2.99088,-2.9647932,6.430927,-3.681836,4.5347204,1.5887192,4.3693156,-1.3055813,0.088665925,0.55561054,2.4337935,-1.4241071,-1.0173628,-2.4095955,2.3672078,-0.598942,-1.3990412,-1.4152308,3.7394295,2.3517594,-4.2780976,3.1370354,2.3176126,-2.5340886,-0.6978917,2.750624,1.7289248,-3.1174638
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f563b0fdc9f065f0005d79.jpg,-1.1758983,-0.11445671,1.6965736,-2.0313976,8.292649,-4.0606575,-3.6683183,1.9463736,-0.22272247,0.04301152,1.0072747,1.6619811,-1.0858649,2.2647214,-1.094565,-1.8518658,-4.016008,0.18740222,-0.2507512,1.4024765,0.4675842,-0.31648603,0.35697734,-0.3317245,8.1018,-4.0586305,-1.7463592,1.2220821,8.210157,-2.773218,1.2613174,-0.7737231,2.3275287,-0.51697475,-11.118356,-3.3391838,-3.657058,-0.19170687,-3.3290045,1.135096,-0.9618453,-0.3572184,-3.3503056,0.8207996,-0.03605858,-0.9780271,-12.942824,0.7371009,1.7761211,-0.074852705
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f5ead0fdc9f065f0007d74.jpg,0.53337955,-1.5204895,4.093352,-0.59614664,-1.1127894,-1.9266957,-8.343762,1.621102,-1.075037,-1.6036414,-0.69383335,1.131467,-2.316197,2.7237077,-0.5444674,-1.7947185,-2.0912046,1.4420488,1.2418141,0.970416,-0.08678998,1.3179353,0.96206003,-0.14756645,-2.9347157,-2.6773937,-1.8655916,0.79499936,2.5140522,-2.1524372,2.1018393,-1.8288717,-0.27981576,1.0485666,0.3573003,-1.7309867,-5.4183493,1.2838707,-1.1195136,0.31192797,-0.360607,-0.22271605,-3.1835978,1.543417,-0.051083382,-1.4437559,-10.769672,0.046450607,0.6684205,0.9625066
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d7c09fdc9f03587006d74.jpg,-6.358167,-1.4903234,0.39444745,-1.4470574,-4.1471686,-4.2732368,-1.0841247,0.80345726,0.8228139,0.7808899,0.94568455,-0.48496717,-3.166659,0.74545085,-0.70451355,-2.0598977,-3.4468362,-1.1238265,-1.0290327,-1.8352603,-1.2700117,1.857077,1.8397486,-2.4932225,0.79474103,-5.636808,2.5415952,1.8030019,1.806961,-1.7909217,0.058114905,-0.9225259,2.4507635,-1.4353752,6.8713593,-1.3630681,-6.2646375,0.02964583,-1.3293623,0.68631554,0.4766596,-0.4199768,-3.405019,2.3116157,-0.089335665,0.0066414094,-3.1107514,1.7208425,2.8908603,-2.1617713
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d9c6bfdc9f03587007d26.jpg,3.4927433,-0.9772882,4.5673003,1.1032127,1.2485813,1.1715893,-7.20743,1.146085,-2.4754598,-2.2317045,-0.5356373,-0.013343057,-0.8416039,1.9576875,0.080693476,-1.8844354,-0.8901363,2.7823796,2.4775918,2.6001656,-0.08815574,0.80937505,0.25054798,2.1510766,-4.936405,0.44569108,-1.6734843,0.09489603,-0.015419163,-1.1777383,1.9232898,-2.5258765,-2.8294563,2.465444,-2.1412728,-0.7482535,-2.7401733,1.270895,0.26998776,-1.0576155,-0.6564022,0.44340408,-1.9653168,0.9058085,-0.3571067,-0.83649033,-9.062724,-1.8946753,-0.64163744,1.0235479
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f5eaccfdc9f065f0007d2c.jpg,0.66822606,-3.0693085,2.9686098,-2.0223386,-4.782812,-3.5559337,-14.1585045,2.4929166,1.0741141,-1.8965797,-1.3910253,1.2838651,-6.127999,3.4537587,-0.8903621,-1.4532155,-3.9576416,-1.0764751,-0.23236403,-0.5588734,-0.021636114,1.8469373,4.466544,1.3701677,-0.48290983,-5.5203056,-2.5002267,2.4223204,0.3906584,-2.885689,0.8506966,-1.0735382,1.5516596,-0.09062358,0.71683687,0.4719221,-2.633272,1.0683259,-1.2366266,-0.67306376,-0.26037696,0.99563974,-4.2191477,2.5939555,-0.011139531,-2.7438276,-7.562873,1.5033915,2.573049,0.563735
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f5eaccfdc9f065f0007d28.jpg,1.5945532,-1.0606319,-0.23291463,-2.6429198,-7.4340186,-3.0590496,-11.754332,1.2362165,0.19446957,-0.27374175,-0.6485562,1.8268042,-0.96280867,1.7159511,-1.2608503,0.053590093,-2.8504703,-1.7702117,-1.2385496,0.14969496,-0.22311315,0.65685785,1.0125645,-1.529059,4.0712047,-2.7425325,-0.8221311,0.68892634,4.178389,-1.5168962,0.89480376,-0.8178813,1.5217491,0.37219194,-4.5417695,-2.434823,9.311754,0.6190616,-1.9880453,-0.1390801,0.71235836,0.7934765,-2.4087431,1.296436,1.2810358,-2.1154792,2.657371,0.9908043,0.900011,-0.15873428
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/5140cc29fdc9f04926002d2a.jpg,-2.1064448,-2.8766353,1.4961257,-1.3669642,-4.506205,-1.1461953,-11.790773,0.97838557,0.7301455,-1.289176,-0.23211055,-0.98205304,-4.7257667,1.3512288,-1.2083796,-1.6489179,-3.88045,-1.2514775,-0.42797795,-0.9929987,-0.79383147,1.0328616,4.4045825,-0.015735667,0.24755993,-4.0227757,-0.11359022,3.002436,-0.35238016,-1.9423643,-0.2643026,-1.6519325,-0.47125688,-0.58393604,3.673721,1.577336,-4.4018855,0.5083617,-0.08635417,-2.752963,-0.36818027,0.93511033,-3.5815868,2.1028664,0.32736933,-1.364933,-9.989194,0.93078804,2.9513385,-1.3337909
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513f2f24fdc9f0358700dd24.jpg,1.9746506,3.2680118,-2.9711292,-0.5859706,-0.039873507,-1.9844027,-8.501977,1.1179744,-1.1370579,0.8042932,1.1378132,-0.8542779,-2.193722,1.2684383,-2.18232,-2.3450577,-3.09156,1.1187019,-0.45209876,1.7604897,-1.0369763,-0.82393855,1.0025029,2.5370808,4.307923,-2.0443199,2.7645907,1.7515006,3.8709705,-0.9574669,0.5325864,-0.5558598,0.19207309,1.9218842,-7.7407703,-2.9815633,-0.68413013,-0.10734576,-2.1037452,-0.84407586,1.2850533,1.3532109,-4.9410896,0.3087347,-0.33326116,-0.3915084,-10.654095,-1.2915647,1.5294294,-2.8295925
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d6bcdfdc9f03587004de6.jpg,-7.612412,-0.7468078,2.4913936,0.294914,-3.4614067,-2.181993,6.7831755,0.38980827,-1.5351298,-0.21118928,2.2222815,-1.7097856,-1.370694,0.117407784,-0.71648395,-3.8947494,-3.9687715,0.99051505,1.6138306,-0.6532451,-1.8037667,0.6975032,0.87648636,-2.5927694,-2.567094,-3.504986,1.918505,2.02835,0.084955566,-1.3823392,1.2165611,-1.6419401,-0.07735965,-0.6114801,9.902164,-1.6139387,-7.5133004,-0.4637187,-0.36108974,-0.90000623,-0.35426962,-0.6669364,-5.4611936,2.189617,-0.66484314,0.6405675,-1.716644,0.13938108,2.1172268,-1.3916016
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f5e6c5fdc9f065f0006de3.jpg,-1.5400292,-2.687886,2.9964561,-1.9082665,-8.820224,-3.3992345,-9.633746,1.5796245,0.106078796,-1.1846999,-0.51080555,0.8829729,-4.5165567,2.7262666,-1.2105538,-2.272429,-3.71746,-0.71365464,0.11868393,-0.5194064,-0.651039,1.6361374,2.7320926,-0.59284216,-1.0470151,-5.161922,-1.3548855,1.9408814,2.259076,-2.559111,1.5030226,-1.6050038,1.0791728,0.11075111,3.8483107,-1.0512909,-3.4210467,0.930866,-1.5021479,-0.028215675,-0.14948109,-0.2534655,-4.2290635,2.0792167,-0.0042705126,-1.6470441,-8.169391,1.0363672,2.2315469,0.096920274
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513cba6efdc9f03587000de3.jpg,-1.5991899,-4.083136,3.1008744,-2.226006,0.14133364,-5.1868696,14.464688,1.6638991,1.0025672,0.8391826,0.5999952,2.5280132,0.37035707,2.1072612,1.0104579,-2.9732397,-2.8177228,-1.0787578,-1.1284919,-0.3851626,-1.4708365,4.8039556,-0.2592652,-3.4588058,3.995762,-6.374263,2.1886783,0.63038903,7.480134,-2.4818428,1.5558267,-1.97614,3.3361993,1.2004073,-4.2019324,-4.16919,-2.814732,0.8803925,-2.878646,2.1525717,1.4179417,-1.1040865,-0.046393692,3.0915728,1.1846635,0.15160997,-0.48110583,1.0673357,0.74744076,-1.0569234
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513f2f98fdc9f0358700dde0.jpg,0.89567256,0.38971058,1.6362257,0.014908067,1.9591782,-2.9503314,-3.7824848,1.8452007,-2.3010077,0.6460823,2.996984,-0.18178718,-0.31729108,2.1473768,-0.8158336,-4.320514,-3.1198528,2.2515624,1.4809933,3.9968686,-1.1878731,0.6494448,-1.0070213,3.4203024,7.609641,-3.6181142,1.5412275,0.6915168,7.003833,-1.879338,2.140416,-1.9418542,1.082958,2.3325076,-13.1737585,-5.001205,4.723794,-1.1551734,-3.134913,1.129377,0.53115857,-0.6795111,-3.9269166,0.65833676,-1.0603093,0.55125237,-6.0955873,-1.8300186,0.33194375,-1.215094
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d607cfdc9f03587003d15.jpg,-4.914432,-0.5862666,-0.9637179,-0.12337193,-5.8592076,-2.570579,-9.853012,1.2043729,-0.042573184,0.5012647,3.0682492,-1.099534,-2.4058425,1.882457,-1.3566955,-1.6465642,-1.7958419,0.168226,0.32622474,1.5407119,-0.222525,1.7503917,0.83926564,1.3854139,8.250917,-3.6451306,2.5452724,0.5113041,5.3449993,-1.631004,0.9556997,-1.0374043,1.9375808,-2.0589392,-2.670179,-2.124393,2.121142,-2.1408584,-1.9889129,0.687432,1.2722813,-0.63170916,-2.4050148,1.3374352,-0.5142924,-0.5024224,-8.912925,1.2298074,1.4475694,-1.9671295
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513cb990fdc9f03587000d1a.jpg,-8.003634,-0.27951542,1.54119,1.0300915,1.7928554,-1.5111665,12.234285,0.61802655,-2.1008453,0.46958056,4.664895,-2.0661197,0.97145426,0.04590501,-0.52644897,-4.8214507,-3.9220693,1.7084575,2.3403487,1.3107647,-1.6304638,1.0863726,-0.43134463,-1.1019526,4.563254,-2.6432092,2.9074693,1.0919445,3.3219867,-1.0247059,1.4411733,-1.4592663,0.15257627,-0.5109608,1.3134191,-2.5916646,-2.6931388,-2.227326,-1.0603482,-0.55058587,0.20864019,-1.5107127,-4.3298674,1.4974706,-1.1171327,1.6815196,-1.749085,-0.73718107,1.2350168,-1.6121093
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513e1eeffdc9f03587009dcd.jpg,-6.5178466,-1.691956,2.4703593,0.07925375,-3.3887918,-2.7112954,1.5089717,1.0658538,-1.8701249,0.86693037,3.9679148,-1.3563848,0.49871153,1.1737417,-0.5626881,-4.168089,-2.5950985,1.8067439,1.492713,1.446319,-2.05583,3.262192,-0.7785496,-2.0037346,5.209023,-4.257624,4.2798615,0.7978636,6.3561883,-1.5245758,2.2175097,-2.6471212,0.32087034,0.44798484,-0.12896192,-4.5362525,0.03451657,-1.3682013,-2.2777355,0.6213211,1.4768225,-1.8266237,-3.4714909,2.0396304,0.08168717,1.1867257,-5.319605,-0.09466668,1.0628868,-1.8156549
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/5140cc69fdc9f04926002dc3.jpg,-7.230582,-1.7227304,0.064664036,-0.6780187,-4.519126,-2.5046885,-4.1469016,0.16294278,-0.22499493,1.385384,3.1117344,-1.9840248,-1.3546953,0.12222925,-1.282423,-2.6711535,-2.9651613,-0.8054159,-0.3935079,-0.110136844,-1.8268477,2.2792306,0.87099934,-1.7744617,5.5021796,-4.660438,4.1561213,1.2688626,3.9245627,-1.21123,0.23170127,-2.053865,0.9608502,-1.165616,2.514531,-2.0864196,-0.36656815,-1.2778703,-1.7282271,-0.08887831,0.7935801,-1.1111072,-2.273123,1.5992186,-0.16015524,1.0199109,-4.6486297,0.8666132,2.51137,-2.8193054
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d4965fdc9f03587002dc7.jpg,-7.2584267,-0.075558305,-0.63600135,1.4029273,-12.308173,-1.0299037,-6.0402293,1.3484144,-1.2555982,-0.81998706,5.0684757,-2.6032841,-1.7908399,2.2838469,-1.4111465,-2.5482445,-2.2249615,1.7714565,2.9052272,2.4310017,-0.2585437,0.91797733,1.2189972,2.3080425,10.121034,-2.0273113,2.8783207,0.7611101,4.4984794,-1.1032594,1.4317579,-0.74875796,0.29096103,-2.9934812,-0.5488838,-1.7209847,6.914373,-4.232546,-0.7181127,-1.2081091,1.8194436,-0.49704325,-4.8927927,1.5585412,-0.7575495,-0.6776379,-5.786477,0.5999629,0.9714235,-1.9129779
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f5ead6fdc9f065f0007dce.jpg,1.1023514,-0.9193202,1.1003966,-0.20203575,2.73953,-0.9226066,-8.085084,2.6473656,1.7064357,-3.2862308,-2.6031303,2.5055833,-0.033525012,3.6375403,0.75920945,3.9207911,1.3453463,0.752561,0.35985142,-0.8937231,1.9834802,4.0152044,1.9711926,-3.5852816,-0.28809804,1.3578275,-1.0214046,-0.67043465,1.8218949,-1.1078944,0.9996052,0.55160683,-0.08842729,-2.1199558,-0.39818853,0.3462267,-1.9612954,0.64594525,0.5928304,-1.0397997,2.5206497,2.380684,-0.5183328,2.9296126,3.4303367,-4.502548,-5.867248,3.5337393,-1.0984167,1.8405252
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513e5d6efdc9f0358700adc1.jpg,-5.1082745,0.61731416,1.8360049,2.1679518,-5.407069,-0.9833879,-2.734139,1.5580294,-1.9364086,-0.6749835,3.3999228,-1.4058354,-0.7750061,2.2225602,-0.1567926,-2.3964596,0.12243967,3.9264963,3.1782205,2.4655364,-0.15455171,2.3133094,-0.9006515,1.3578098,2.1169446,-0.8279993,2.504386,-0.51488,3.4958875,-1.0408012,2.3734825,-1.0792351,-0.23446995,-0.77117366,2.2217522,-2.731769,-2.261316,-2.1876383,-0.78776526,1.1166878,1.8098243,-1.1081159,-3.4396718,1.4578277,-0.64557326,-0.14497213,-9.630259,0.055682313,-0.3476263,-0.2633277
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/51409941fdc9f04926000dc1.jpg,-9.061829,-2.955159,1.7779871,1.5560209,-5.5882587,0.16404076,-4.2286067,0.8079537,-1.031134,-0.8102367,5.460672,-3.3220775,-0.33664948,1.3348261,-0.6701764,-2.9612951,-1.8228182,1.4508075,2.7074778,2.057073,-0.87215227,2.5167835,1.3110244,0.7248487,10.63399,-2.615887,3.5195723,0.9668832,4.3815875,-1.2335873,1.1638943,-2.3913279,-0.7984523,-2.9302342,-0.7330228,-0.90366256,4.5995216,-4.1426015,-0.40543446,-1.9691697,1.2170104,-1.2312752,-2.5841339,2.0501823,-0.13494766,0.369376,-7.1090493,0.90505373,1.013988,-1.88134
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d6112fdc9f03587003dcc.jpg,2.286245,1.1294914,-1.9991153,-2.2920268,-1.5086755,-3.8270113,-4.4510384,2.4091334,1.4221869,-0.5963293,-1.5675012,1.4669504,-4.093482,2.917744,-1.3764261,-0.6019923,-3.253686,-0.47269613,-1.7835602,-1.1069771,-0.40531152,1.5685762,3.3085403,-0.39850956,1.8845053,-3.7036867,1.6842294,2.276884,3.4591231,-1.9753922,0.30703276,0.23219211,1.7083324,0.63740015,-3.3256571,-1.5383874,-6.5463758,1.4008862,-1.6489602,-0.7940779,2.104506,2.3432684,-4.732647,2.2453501,1.476775,-2.5069327,-11.690966,1.2804929,2.0636072,-1.9865946
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513f2f89fdc9f0358700ddc4.jpg,-6.1721315,-1.3327239,1.5647461,-0.9501392,6.9824424,-4.774243,3.8994472,1.290513,-1.264506,0.90174234,2.7527092,-0.1263747,1.4986197,1.1237181,-0.615273,-3.4911954,-4.5998483,0.32005507,0.32492864,-0.13551821,-2.1832495,2.72304,-0.30524653,-4.7882023,2.8572812,-4.881011,3.4080522,0.8997694,4.487365,-1.1318022,1.1932325,-1.7514513,1.7671832,0.5559446,-0.693169,-4.4857626,0.4214996,-0.2812555,-2.1840456,0.7177799,1.1611605,-1.2260835,-3.9104645,2.5366702,0.03719243,0.75903225,6.018082,0.47249663,1.8013135,-1.4492565
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/5140cc55fdc9f04926002d92.jpg,-0.98092663,-0.34755683,0.47142306,-0.5601875,-1.0702158,-0.90025,-11.968642,2.1365802,-0.15744752,-1.9559054,0.51695037,-1.3890264,-3.5790324,2.4816434,-1.5465095,-1.6675768,-3.737684,1.105761,0.66755235,-0.02021644,-0.8604155,1.097228,4.3768682,0.13192204,2.6937037,-2.5322216,1.5543777,3.1824992,1.2398009,-1.6451385,0.4976397,-1.2036084,-1.577706,0.056521922,-1.140125,0.038379326,-3.041237,-0.19414485,-0.3725269,-3.9331644,1.4446229,2.1532748,-6.153463,2.3951118,1.1786635,-2.114923,-12.476907,0.68277544,2.3595464,-1.7524995
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d6136fdc9f03587003dfc.jpg,-1.3558308,0.90393585,-2.2490144,-0.8752547,-9.828131,-2.48803,-2.5171912,1.8280872,0.49193835,-0.19076312,1.3762994,0.5763895,-1.9105396,2.2342308,-0.8046517,-0.33268318,-1.8102932,-0.24124384,0.021767348,0.9970915,0.70623296,0.48715004,0.991578,1.1431487,8.4728365,-1.6130673,1.1482089,0.36482513,5.488878,-1.3467157,0.65436393,0.5864777,2.2008483,-1.9918215,-4.5958505,-1.8219115,4.422168,-1.6861455,-1.5547698,0.09501256,1.6397803,0.7965261,-2.8999312,1.1790036,0.6003528,-1.9463106,-5.6988707,1.3307364,0.67397803,-1.4294586
